"","datetime","date","hour","season","holiday","open","rent_count","temperature","humidity","wind_speed","visibility","dewpoint_temp","solar_radiation","rainfall","snowfall"
"1702",2018-11-10 21:00:00,2018-11-10,21,"Autumn","No Holiday","Yes",847,10.8,78,1,3030,7.1,0,0,0
"1703",2018-11-10 22:00:00,2018-11-10,22,"Autumn","No Holiday","Yes",885,10.6,81,1.2,2810,7.4,0,0,0
"1704",2018-11-10 23:00:00,2018-11-10,23,"Autumn","No Holiday","Yes",676,10.3,84,1.3,2500,7.7,0,0,0
"1705",2018-11-11 00:00:00,2018-11-11,0,"Autumn","No Holiday","Yes",655,9.4,85,0.6,2410,6.9,0,0,0
"1706",2018-11-11 01:00:00,2018-11-11,1,"Autumn","No Holiday","Yes",518,8.8,89,0.7,2130,7,0,0,0
"1707",2018-11-11 02:00:00,2018-11-11,2,"Autumn","No Holiday","Yes",370,7.9,85,1.1,2750,5.5,0,0,0
"1708",2018-11-11 03:00:00,2018-11-11,3,"Autumn","No Holiday","Yes",314,7.1,85,0.7,3290,4.7,0,0,0
"1709",2018-11-11 04:00:00,2018-11-11,4,"Autumn","No Holiday","Yes",189,6.9,82,0.5,3370,4,0,0,0
"1710",2018-11-11 05:00:00,2018-11-11,5,"Autumn","No Holiday","Yes",111,6.8,83,0.6,3410,4.1,0,0,0
"1711",2018-11-11 06:00:00,2018-11-11,6,"Autumn","No Holiday","Yes",117,6.6,84,1.2,3730,4,0,0,0
"1712",2018-11-11 07:00:00,2018-11-11,7,"Autumn","No Holiday","Yes",228,6.4,84,1.3,3690,3.8,0,0,0
"1713",2018-11-11 08:00:00,2018-11-11,8,"Autumn","No Holiday","Yes",395,6.3,81,0.8,3650,3.2,0.11,0,0
"1714",2018-11-11 09:00:00,2018-11-11,9,"Autumn","No Holiday","Yes",574,7.8,72,1.2,3600,3,0.54,0,0
"1715",2018-11-11 10:00:00,2018-11-11,10,"Autumn","No Holiday","Yes",563,10.2,68,0.7,3540,4.5,1.06,0,0
"1716",2018-11-11 11:00:00,2018-11-11,11,"Autumn","No Holiday","Yes",578,10.7,68,0.4,3410,5,0.54,0,0
"1717",2018-11-11 12:00:00,2018-11-11,12,"Autumn","No Holiday","Yes",769,10.6,72,2,3650,5.7,0.29,0,0
"1718",2018-11-11 13:00:00,2018-11-11,13,"Autumn","No Holiday","Yes",758,9.8,70,1.7,3600,4.5,0.33,0,0
"1719",2018-11-11 14:00:00,2018-11-11,14,"Autumn","No Holiday","Yes",810,10.1,58,0.9,6050,2.1,0.43,0,0
"1720",2018-11-11 15:00:00,2018-11-11,15,"Autumn","No Holiday","Yes",832,10.2,58,2,5730,2.2,0.29,0,0
"1721",2018-11-11 16:00:00,2018-11-11,16,"Autumn","No Holiday","Yes",616,9.9,59,1.3,5780,2.2,0.1,0,0
"1722",2018-11-11 17:00:00,2018-11-11,17,"Autumn","No Holiday","Yes",660,8.9,57,3,11490,0.8,0.03,0,0
"1723",2018-11-11 18:00:00,2018-11-11,18,"Autumn","No Holiday","Yes",752,8.9,55,2,13330,0.3,0,0,0
"1724",2018-11-11 19:00:00,2018-11-11,19,"Autumn","No Holiday","Yes",685,8.7,52,0.8,15900,-0.6,0,0,0
"1725",2018-11-11 20:00:00,2018-11-11,20,"Autumn","No Holiday","Yes",711,8.2,53,0.6,16210,-0.8,0,0,0
"1726",2018-11-11 21:00:00,2018-11-11,21,"Autumn","No Holiday","Yes",689,8,51,0.5,19890,-1.5,0,0,0
"1727",2018-11-11 22:00:00,2018-11-11,22,"Autumn","No Holiday","Yes",690,7,60,0,19480,-0.2,0,0,0
"1728",2018-11-11 23:00:00,2018-11-11,23,"Autumn","No Holiday","Yes",554,6.3,62,0,19930,-0.4,0,0,0
"1729",2018-11-12 00:00:00,2018-11-12,0,"Autumn","No Holiday","Yes",456,5.4,64,0.8,20000,-0.8,0,0,0
"1730",2018-11-12 01:00:00,2018-11-12,1,"Autumn","No Holiday","Yes",344,5,67,1.3,20000,-0.6,0,0,0
"1731",2018-11-12 02:00:00,2018-11-12,2,"Autumn","No Holiday","Yes",187,4.8,66,1.6,20000,-1,0,0,0
"1732",2018-11-12 03:00:00,2018-11-12,3,"Autumn","No Holiday","Yes",122,4.6,65,0.1,20000,-1.4,0,0,0
"1733",2018-11-12 04:00:00,2018-11-12,4,"Autumn","No Holiday","Yes",109,4,68,0,20000,-1.3,0,0,0
"1734",2018-11-12 05:00:00,2018-11-12,5,"Autumn","No Holiday","Yes",158,4,71,0,20000,-0.7,0,0,0
"1735",2018-11-12 06:00:00,2018-11-12,6,"Autumn","No Holiday","Yes",419,3.8,69,0,19950,-1.3,0,0,0
"1736",2018-11-12 07:00:00,2018-11-12,7,"Autumn","No Holiday","Yes",1004,3.4,72,1,19890,-1.1,0,0,0
"1737",2018-11-12 08:00:00,2018-11-12,8,"Autumn","No Holiday","Yes",1699,3.3,69,0,20000,-1.8,0.06,0,0
"1738",2018-11-12 09:00:00,2018-11-12,9,"Autumn","No Holiday","Yes",931,5.2,55,1.4,17520,-3.1,0.67,0,0
"1739",2018-11-12 10:00:00,2018-11-12,10,"Autumn","No Holiday","Yes",683,8.3,50,1.1,13640,-1.5,1.23,0,0
"1740",2018-11-12 11:00:00,2018-11-12,11,"Autumn","No Holiday","Yes",785,10.3,40,0.7,16720,-2.7,1.66,0,0
"1741",2018-11-12 12:00:00,2018-11-12,12,"Autumn","No Holiday","Yes",888,12.3,37,0.8,16900,-1.9,1.93,0,0
"1742",2018-11-12 13:00:00,2018-11-12,13,"Autumn","No Holiday","Yes",889,13.3,36,2.1,12830,-1.4,1.99,0,0
"1743",2018-11-12 14:00:00,2018-11-12,14,"Autumn","No Holiday","Yes",886,14.2,33,1.5,13740,-1.8,1.84,0,0
"1744",2018-11-12 15:00:00,2018-11-12,15,"Autumn","No Holiday","Yes",1084,13.8,34,2.4,14380,-1.8,1.45,0,0
"1745",2018-11-12 16:00:00,2018-11-12,16,"Autumn","No Holiday","Yes",1193,12.9,38,2.6,14760,-1.1,0.94,0,0
"1746",2018-11-12 17:00:00,2018-11-12,17,"Autumn","No Holiday","Yes",1472,11.8,43,1.8,16850,-0.3,0.34,0,0
"1747",2018-11-12 18:00:00,2018-11-12,18,"Autumn","No Holiday","Yes",2022,10.6,45,1.8,19360,-0.8,0.01,0,0
"1748",2018-11-12 19:00:00,2018-11-12,19,"Autumn","No Holiday","Yes",1466,9.8,46,2.8,19450,-1.2,0,0,0
"1749",2018-11-12 20:00:00,2018-11-12,20,"Autumn","No Holiday","Yes",1292,9,48,1.9,18790,-1.4,0,0,0
"1750",2018-11-12 21:00:00,2018-11-12,21,"Autumn","No Holiday","Yes",1189,8.5,50,0.5,17070,-1.3,0,0,0
"1751",2018-11-12 22:00:00,2018-11-12,22,"Autumn","No Holiday","Yes",1023,7.6,55,1.7,16940,-0.8,0,0,0
"1752",2018-11-12 23:00:00,2018-11-12,23,"Autumn","No Holiday","Yes",702,6.9,60,0.8,16100,-0.3,0,0,0
"1753",2018-11-13 00:00:00,2018-11-13,0,"Autumn","No Holiday","Yes",587,6.2,63,0.8,16110,-0.3,0,0,0
"1754",2018-11-13 01:00:00,2018-11-13,1,"Autumn","No Holiday","Yes",487,5.6,68,0.5,15760,0.1,0,0,0
"1755",2018-11-13 02:00:00,2018-11-13,2,"Autumn","No Holiday","Yes",330,5.6,64,0.1,15560,-0.6,0,0,0
"1756",2018-11-13 03:00:00,2018-11-13,3,"Autumn","No Holiday","Yes",205,5.3,62,0,14850,-1.4,0,0,0
"1757",2018-11-13 04:00:00,2018-11-13,4,"Autumn","No Holiday","Yes",133,4.9,63,0,13970,-1.5,0,0,0
"1758",2018-11-13 05:00:00,2018-11-13,5,"Autumn","No Holiday","Yes",162,4.7,72,0,13100,0,0,0,0
"1759",2018-11-13 06:00:00,2018-11-13,6,"Autumn","No Holiday","Yes",402,4.2,72,0.8,13260,-0.4,0,0,0
"1760",2018-11-13 07:00:00,2018-11-13,7,"Autumn","No Holiday","Yes",1066,4.4,72,0.3,11890,-0.2,0,0,0
"1761",2018-11-13 08:00:00,2018-11-13,8,"Autumn","No Holiday","Yes",1910,4.7,68,0.5,10320,-0.7,0.06,0,0
"1762",2018-11-13 09:00:00,2018-11-13,9,"Autumn","No Holiday","Yes",990,6,59,1,7190,-1.4,0.6,0,0
"1763",2018-11-13 10:00:00,2018-11-13,10,"Autumn","No Holiday","Yes",710,9,51,0.9,7060,-0.6,1.16,0,0
"1764",2018-11-13 11:00:00,2018-11-13,11,"Autumn","No Holiday","Yes",789,11.4,46,0.8,8760,0.1,1.57,0,0
"1765",2018-11-13 12:00:00,2018-11-13,12,"Autumn","No Holiday","Yes",890,12.8,45,1.8,11700,1.1,1.82,0,0
"1766",2018-11-13 13:00:00,2018-11-13,13,"Autumn","No Holiday","Yes",912,13.5,43,2.2,16870,1.1,1.92,0,0
"1767",2018-11-13 14:00:00,2018-11-13,14,"Autumn","No Holiday","Yes",928,15,37,1.6,17030,0.4,1.82,0,0
"1768",2018-11-13 15:00:00,2018-11-13,15,"Autumn","No Holiday","Yes",980,15.3,37,1.8,17740,0.6,1.5,0,0
"1769",2018-11-13 16:00:00,2018-11-13,16,"Autumn","No Holiday","Yes",1188,14.2,37,2,17830,-0.3,0.91,0,0
"1770",2018-11-13 17:00:00,2018-11-13,17,"Autumn","No Holiday","Yes",1420,12.7,40,1.9,19670,-0.5,0.33,0,0
"1771",2018-11-13 18:00:00,2018-11-13,18,"Autumn","No Holiday","Yes",2159,11.3,42,1.2,18460,-1.1,0.01,0,0
"1772",2018-11-13 19:00:00,2018-11-13,19,"Autumn","No Holiday","Yes",1529,9.8,45,1.3,18820,-1.5,0,0,0
"1773",2018-11-13 20:00:00,2018-11-13,20,"Autumn","No Holiday","Yes",1208,9.5,44,1.8,19910,-2.1,0,0,0
"1774",2018-11-13 21:00:00,2018-11-13,21,"Autumn","No Holiday","Yes",1163,8.5,42,1.1,20000,-3.7,0,0,0
"1775",2018-11-13 22:00:00,2018-11-13,22,"Autumn","No Holiday","Yes",1126,8.1,50,0.5,20000,-1.7,0,0,0
"1776",2018-11-13 23:00:00,2018-11-13,23,"Autumn","No Holiday","Yes",718,7.6,49,0.6,19710,-2.4,0,0,0
"1777",2018-11-14 00:00:00,2018-11-14,0,"Autumn","No Holiday","Yes",612,7,54,0.9,18620,-1.6,0,0,0
"1778",2018-11-14 01:00:00,2018-11-14,1,"Autumn","No Holiday","Yes",517,6.5,60,0.5,17880,-0.7,0,0,0
"1779",2018-11-14 02:00:00,2018-11-14,2,"Autumn","No Holiday","Yes",327,6.2,59,0.6,15840,-1.2,0,0,0
"1780",2018-11-14 03:00:00,2018-11-14,3,"Autumn","No Holiday","Yes",210,6.1,66,0.5,13470,0.2,0,0,0
"1781",2018-11-14 04:00:00,2018-11-14,4,"Autumn","No Holiday","Yes",164,5.6,70,0.6,13110,0.5,0,0,0
"1782",2018-11-14 05:00:00,2018-11-14,5,"Autumn","No Holiday","Yes",135,5.3,72,0.2,12780,0.6,0,0,0
"1783",2018-11-14 06:00:00,2018-11-14,6,"Autumn","No Holiday","Yes",362,5.1,76,1.1,11950,1.2,0,0,0
"1784",2018-11-14 07:00:00,2018-11-14,7,"Autumn","No Holiday","Yes",1047,5.2,78,0.3,11820,1.6,0,0,0
"1785",2018-11-14 08:00:00,2018-11-14,8,"Autumn","No Holiday","Yes",1916,5,77,1.5,11150,1.2,0.07,0,0
"1786",2018-11-14 09:00:00,2018-11-14,9,"Autumn","No Holiday","Yes",1019,7.1,61,0.5,14930,0,0.57,0,0
"1787",2018-11-14 10:00:00,2018-11-14,10,"Autumn","No Holiday","Yes",779,9.6,53,1.4,18180,0.4,1.16,0,0
"1788",2018-11-14 11:00:00,2018-11-14,11,"Autumn","No Holiday","Yes",892,12.1,49,0.8,18270,1.6,1.61,0,0
"1789",2018-11-14 12:00:00,2018-11-14,12,"Autumn","No Holiday","Yes",963,14.2,45,0.9,15310,2.4,1.86,0,0
"1790",2018-11-14 13:00:00,2018-11-14,13,"Autumn","No Holiday","Yes",1028,15.7,41,2.3,13220,2.4,2.01,0,0
"1791",2018-11-14 14:00:00,2018-11-14,14,"Autumn","No Holiday","Yes",1001,16.1,32,1.4,17030,-0.6,1.8,0,0
"1792",2018-11-14 15:00:00,2018-11-14,15,"Autumn","No Holiday","Yes",1063,15.9,30,0.7,18230,-1.6,1.34,0,0
"1793",2018-11-14 16:00:00,2018-11-14,16,"Autumn","No Holiday","Yes",1137,15.2,40,2.7,13710,1.6,0.87,0,0
"1794",2018-11-14 17:00:00,2018-11-14,17,"Autumn","No Holiday","Yes",1532,13.6,46,1.8,13740,2.1,0.31,0,0
"1795",2018-11-14 18:00:00,2018-11-14,18,"Autumn","No Holiday","Yes",2200,12.2,47,2.6,14270,1.2,0.01,0,0
"1796",2018-11-14 19:00:00,2018-11-14,19,"Autumn","No Holiday","Yes",1464,11.5,52,2.4,13190,1.9,0,0,0
"1797",2018-11-14 20:00:00,2018-11-14,20,"Autumn","No Holiday","Yes",1269,10.5,52,1.4,11530,1,0,0,0
"1798",2018-11-14 21:00:00,2018-11-14,21,"Autumn","No Holiday","Yes",1239,9.8,52,0.5,12550,0.3,0,0,0
"1799",2018-11-14 22:00:00,2018-11-14,22,"Autumn","No Holiday","Yes",1074,8.8,58,0.5,13580,0.9,0,0,0
"1800",2018-11-14 23:00:00,2018-11-14,23,"Autumn","No Holiday","Yes",757,8.4,65,0.8,12160,2.1,0,0,0
"1801",2018-11-15 00:00:00,2018-11-15,0,"Autumn","No Holiday","Yes",610,7.7,67,0.4,11020,1.9,0,0,0
"1802",2018-11-15 01:00:00,2018-11-15,1,"Autumn","No Holiday","Yes",489,7.3,64,0.3,11500,0.9,0,0,0
"1803",2018-11-15 02:00:00,2018-11-15,2,"Autumn","No Holiday","Yes",313,7.1,68,0.6,10820,1.5,0,0,0
"1804",2018-11-15 03:00:00,2018-11-15,3,"Autumn","No Holiday","Yes",219,6.5,75,1.1,9700,2.3,0,0,0
"1805",2018-11-15 04:00:00,2018-11-15,4,"Autumn","No Holiday","Yes",154,6.1,72,0.5,10520,1.4,0,0,0
"1806",2018-11-15 05:00:00,2018-11-15,5,"Autumn","No Holiday","Yes",172,5.3,78,1.4,9520,1.7,0,0,0
"1807",2018-11-15 06:00:00,2018-11-15,6,"Autumn","No Holiday","Yes",357,4.9,76,1.1,8000,1,0,0,0
"1808",2018-11-15 07:00:00,2018-11-15,7,"Autumn","No Holiday","Yes",883,4.8,76,0.7,7620,0.9,0,0,0
"1809",2018-11-15 08:00:00,2018-11-15,8,"Autumn","No Holiday","Yes",1686,5.3,75,1,8080,1.2,0.1,0,0
"1810",2018-11-15 09:00:00,2018-11-15,9,"Autumn","No Holiday","Yes",1300,6.8,64,1,9490,0.4,0.5,0,0
"1811",2018-11-15 10:00:00,2018-11-15,10,"Autumn","No Holiday","Yes",782,8.6,57,0.6,11020,0.5,0.77,0,0
"1812",2018-11-15 11:00:00,2018-11-15,11,"Autumn","No Holiday","Yes",770,11.1,47,1.2,10470,0.1,1.48,0,0
"1813",2018-11-15 12:00:00,2018-11-15,12,"Autumn","No Holiday","Yes",942,13.8,43,0.9,9870,1.4,1.61,0,0
"1814",2018-11-15 13:00:00,2018-11-15,13,"Autumn","No Holiday","Yes",883,15.1,37,1.9,9900,0.4,1.74,0,0
"1815",2018-11-15 14:00:00,2018-11-15,14,"Autumn","No Holiday","Yes",899,15.1,33,1.5,10450,-1,1.31,0,0
"1816",2018-11-15 15:00:00,2018-11-15,15,"Autumn","No Holiday","Yes",971,16.1,30,1,11250,-1.5,1.06,0,0
"1817",2018-11-15 16:00:00,2018-11-15,16,"Autumn","No Holiday","Yes",1123,15.4,34,1.4,10160,-0.4,0.68,0,0
"1818",2018-11-15 17:00:00,2018-11-15,17,"Autumn","No Holiday","Yes",1416,13.7,38,1.4,8840,-0.3,0.29,0,0
"1819",2018-11-15 18:00:00,2018-11-15,18,"Autumn","No Holiday","Yes",2034,12.1,46,1.4,7990,0.8,0.01,0,0
"1820",2018-11-15 19:00:00,2018-11-15,19,"Autumn","No Holiday","Yes",1448,11.2,46,1.4,8690,0,0,0,0
"1821",2018-11-15 20:00:00,2018-11-15,20,"Autumn","No Holiday","Yes",1146,9.5,49,1.3,9180,-0.7,0,0,0
"1822",2018-11-15 21:00:00,2018-11-15,21,"Autumn","No Holiday","Yes",1123,9.6,52,1.3,9060,0.2,0,0,0
"1823",2018-11-15 22:00:00,2018-11-15,22,"Autumn","No Holiday","Yes",1061,8.7,53,0.4,7640,-0.3,0,0,0
"1824",2018-11-15 23:00:00,2018-11-15,23,"Autumn","No Holiday","Yes",721,8.1,57,0.7,7520,0,0,0,0
"1825",2018-11-16 00:00:00,2018-11-16,0,"Autumn","No Holiday","Yes",683,7.8,57,0.3,7920,-0.2,0,0,0
"1826",2018-11-16 01:00:00,2018-11-16,1,"Autumn","No Holiday","Yes",520,7.8,59,0.6,7680,0.2,0,0,0
"1827",2018-11-16 02:00:00,2018-11-16,2,"Autumn","No Holiday","Yes",376,7.7,63,1,7040,1,0,0,0
"1828",2018-11-16 03:00:00,2018-11-16,3,"Autumn","No Holiday","Yes",262,7.4,63,0.6,6990,0.8,0,0,0
"1829",2018-11-16 04:00:00,2018-11-16,4,"Autumn","No Holiday","Yes",171,7.1,64,0.6,6630,0.7,0,0,0
"1830",2018-11-16 05:00:00,2018-11-16,5,"Autumn","No Holiday","Yes",151,6.9,66,0.5,6980,0.9,0,0,0
"1831",2018-11-16 06:00:00,2018-11-16,6,"Autumn","No Holiday","Yes",412,7.1,65,0.5,7130,0.9,0,0,0
"1832",2018-11-16 07:00:00,2018-11-16,7,"Autumn","No Holiday","Yes",939,6.6,64,0.5,7010,0.2,0,0,0
"1833",2018-11-16 08:00:00,2018-11-16,8,"Autumn","No Holiday","Yes",1692,7,64,0.8,6830,0.6,0.03,0,0
"1834",2018-11-16 09:00:00,2018-11-16,9,"Autumn","No Holiday","Yes",991,8.2,61,0.6,5860,1.1,0.26,0,0
"1835",2018-11-16 10:00:00,2018-11-16,10,"Autumn","No Holiday","Yes",699,9.4,55,0.1,5700,0.7,0.49,0,0
"1836",2018-11-16 11:00:00,2018-11-16,11,"Autumn","No Holiday","Yes",834,11.9,44,2.1,7910,0,1.22,0,0
"1837",2018-11-16 12:00:00,2018-11-16,12,"Autumn","No Holiday","Yes",886,13.4,48,2.3,9620,2.5,1.64,0,0
"1838",2018-11-16 13:00:00,2018-11-16,13,"Autumn","No Holiday","Yes",920,14.4,49,3.5,8900,3.8,1.71,0,0
"1839",2018-11-16 14:00:00,2018-11-16,14,"Autumn","No Holiday","Yes",915,13.3,53,2.6,7610,3.9,1.34,0,0
"1840",2018-11-16 15:00:00,2018-11-16,15,"Autumn","No Holiday","Yes",995,13.2,61,3.9,7190,5.8,1.03,0,0
"1841",2018-11-16 16:00:00,2018-11-16,16,"Autumn","No Holiday","Yes",1126,11.8,66,3,6870,5.6,0.44,0,0
"1842",2018-11-16 17:00:00,2018-11-16,17,"Autumn","No Holiday","Yes",1346,11,70,2.9,6170,5.7,0.12,0,0
"1843",2018-11-16 18:00:00,2018-11-16,18,"Autumn","No Holiday","Yes",1956,9.9,74,2.6,4920,5.4,0,0,0
"1844",2018-11-16 19:00:00,2018-11-16,19,"Autumn","No Holiday","Yes",1303,8.7,78,2.5,4600,5,0,0,0
"1845",2018-11-16 20:00:00,2018-11-16,20,"Autumn","No Holiday","Yes",995,7.6,76,3.9,6030,3.6,0,0,0
"1846",2018-11-16 21:00:00,2018-11-16,21,"Autumn","No Holiday","Yes",907,6.8,73,2.3,7300,2.2,0,0,0
"1847",2018-11-16 22:00:00,2018-11-16,22,"Autumn","No Holiday","Yes",894,6.2,72,1.4,8480,1.5,0,0,0
"1848",2018-11-16 23:00:00,2018-11-16,23,"Autumn","No Holiday","Yes",687,5,75,1.1,8350,0.9,0,0,0
"1849",2018-11-17 00:00:00,2018-11-17,0,"Autumn","No Holiday","Yes",626,4.2,76,2.1,8700,0.3,0,0,0
"1850",2018-11-17 01:00:00,2018-11-17,1,"Autumn","No Holiday","Yes",597,3.4,76,0.5,9090,-0.4,0,0,0
"1851",2018-11-17 02:00:00,2018-11-17,2,"Autumn","No Holiday","Yes",456,2.9,77,1.8,8530,-0.7,0,0,0
"1852",2018-11-17 03:00:00,2018-11-17,3,"Autumn","No Holiday","Yes",288,2.5,77,2.3,9920,-1.1,0,0,0
"1853",2018-11-17 04:00:00,2018-11-17,4,"Autumn","No Holiday","Yes",195,1.7,74,1.7,12260,-2.4,0,0,0
"1854",2018-11-17 05:00:00,2018-11-17,5,"Autumn","No Holiday","Yes",129,1.1,75,0.6,12700,-2.8,0,0,0
"1855",2018-11-17 06:00:00,2018-11-17,6,"Autumn","No Holiday","Yes",151,1,77,0.6,12590,-2.5,0,0,0
"1856",2018-11-17 07:00:00,2018-11-17,7,"Autumn","No Holiday","Yes",315,0.8,77,0.9,13000,-2.7,0,0,0
"1857",2018-11-17 08:00:00,2018-11-17,8,"Autumn","No Holiday","Yes",530,0.7,72,1,13970,-3.7,0.05,0,0
"1858",2018-11-17 09:00:00,2018-11-17,9,"Autumn","No Holiday","Yes",644,2.2,53,0.5,15950,-6.4,0.62,0,0
"1859",2018-11-17 10:00:00,2018-11-17,10,"Autumn","No Holiday","Yes",733,4.7,47,1.2,17880,-5.6,1.22,0,0
"1860",2018-11-17 11:00:00,2018-11-17,11,"Autumn","No Holiday","Yes",830,7.8,38,0.8,13690,-5.6,1.65,0,0
"1861",2018-11-17 12:00:00,2018-11-17,12,"Autumn","No Holiday","Yes",994,9.1,34,1,18020,-5.9,1.95,0,0
"1862",2018-11-17 13:00:00,2018-11-17,13,"Autumn","No Holiday","Yes",1037,10.9,32,2.1,15810,-5.1,1.85,0,0
"1863",2018-11-17 14:00:00,2018-11-17,14,"Autumn","No Holiday","Yes",969,9.7,34,1.9,17860,-5.4,0.8,0,0
"1864",2018-11-17 15:00:00,2018-11-17,15,"Autumn","No Holiday","Yes",1018,8.9,34,2.9,17870,-6.1,0.52,0,0
"1865",2018-11-17 16:00:00,2018-11-17,16,"Autumn","No Holiday","Yes",974,8.3,35,2.1,19870,-6.2,0.37,0,0
"1866",2018-11-17 17:00:00,2018-11-17,17,"Autumn","No Holiday","Yes",1031,7.7,34,2.6,20000,-7.2,0.13,0,0
"1867",2018-11-17 18:00:00,2018-11-17,18,"Autumn","No Holiday","Yes",877,7.1,40,0.6,19950,-5.6,0.01,0,0
"1868",2018-11-17 19:00:00,2018-11-17,19,"Autumn","No Holiday","Yes",735,6,44,0.8,17580,-5.3,0,0,0
"1869",2018-11-17 20:00:00,2018-11-17,20,"Autumn","No Holiday","Yes",644,5.4,43,2.7,19130,-6.2,0,0,0
"1870",2018-11-17 21:00:00,2018-11-17,21,"Autumn","No Holiday","Yes",685,5,42,1.5,19270,-6.8,0,0,0
"1871",2018-11-17 22:00:00,2018-11-17,22,"Autumn","No Holiday","Yes",655,4.4,43,1.1,20000,-7.1,0,0,0
"1872",2018-11-17 23:00:00,2018-11-17,23,"Autumn","No Holiday","Yes",576,4.1,46,1.8,20000,-6.5,0,0,0
"1873",2018-11-18 00:00:00,2018-11-18,0,"Autumn","No Holiday","Yes",592,3.6,49,0.8,19900,-6.1,0,0,0
"1874",2018-11-18 01:00:00,2018-11-18,1,"Autumn","No Holiday","Yes",443,3.2,54,1.2,19680,-5.2,0,0,0
"1875",2018-11-18 02:00:00,2018-11-18,2,"Autumn","No Holiday","Yes",335,2.9,49,2,19890,-6.7,0,0,0
"1876",2018-11-18 03:00:00,2018-11-18,3,"Autumn","No Holiday","Yes",258,2.5,49,0.2,20000,-7.1,0,0,0
"1877",2018-11-18 04:00:00,2018-11-18,4,"Autumn","No Holiday","Yes",165,2.5,49,0.4,19880,-7.1,0,0,0
"1878",2018-11-18 05:00:00,2018-11-18,5,"Autumn","No Holiday","Yes",92,2.3,53,0.6,17630,-6.3,0,0,0
"1879",2018-11-18 06:00:00,2018-11-18,6,"Autumn","No Holiday","Yes",114,1.9,53,0.4,18130,-6.6,0,0,0
"1880",2018-11-18 07:00:00,2018-11-18,7,"Autumn","No Holiday","Yes",191,2.1,56,0.7,14770,-5.7,0,0,0
"1881",2018-11-18 08:00:00,2018-11-18,8,"Autumn","No Holiday","Yes",371,2.6,53,0.7,15480,-6,0.03,0,0
"1882",2018-11-18 09:00:00,2018-11-18,9,"Autumn","No Holiday","Yes",457,3.5,53,1,13380,-5.2,0.22,0,0
"1883",2018-11-18 10:00:00,2018-11-18,10,"Autumn","No Holiday","Yes",583,4.8,40,1.1,16760,-7.6,0.59,0,0
"1884",2018-11-18 11:00:00,2018-11-18,11,"Autumn","No Holiday","Yes",645,7.6,35,0.8,16950,-6.9,1.25,0,0
"1885",2018-11-18 12:00:00,2018-11-18,12,"Autumn","No Holiday","Yes",776,9.2,47,2.5,19100,-1.5,1.37,0,0
"1886",2018-11-18 13:00:00,2018-11-18,13,"Autumn","No Holiday","Yes",905,9.9,37,2.1,19000,-4.1,1.32,0,0
"1887",2018-11-18 14:00:00,2018-11-18,14,"Autumn","No Holiday","Yes",1054,10.1,37,2.4,17230,-3.9,1.24,0,0
"1888",2018-11-18 15:00:00,2018-11-18,15,"Autumn","No Holiday","Yes",1047,9.6,34,1.6,18060,-5.5,0.73,0,0
"1889",2018-11-18 16:00:00,2018-11-18,16,"Autumn","No Holiday","Yes",1026,9.4,39,1.8,17040,-3.8,0.56,0,0
"1890",2018-11-18 17:00:00,2018-11-18,17,"Autumn","No Holiday","Yes",1039,8.7,42,1.7,15760,-3.5,0.18,0,0
"1891",2018-11-18 18:00:00,2018-11-18,18,"Autumn","No Holiday","Yes",902,8.4,46,2.4,18230,-2.5,0,0,0
"1892",2018-11-18 19:00:00,2018-11-18,19,"Autumn","No Holiday","Yes",759,7.9,45,1,16020,-3.3,0,0,0
"1893",2018-11-18 20:00:00,2018-11-18,20,"Autumn","No Holiday","Yes",719,7.4,50,0.7,14990,-2.3,0,0,0
"1894",2018-11-18 21:00:00,2018-11-18,21,"Autumn","No Holiday","Yes",682,7.1,52,0.8,15160,-2.1,0,0,0
"1895",2018-11-18 22:00:00,2018-11-18,22,"Autumn","No Holiday","Yes",632,6.8,53,0.4,14980,-2.1,0,0,0
"1896",2018-11-18 23:00:00,2018-11-18,23,"Autumn","No Holiday","Yes",532,7,55,0.2,15010,-1.4,0,0,0
"1897",2018-11-19 00:00:00,2018-11-19,0,"Autumn","No Holiday","Yes",457,6.8,56,0.7,15050,-1.3,0,0,0
"1898",2018-11-19 01:00:00,2018-11-19,1,"Autumn","No Holiday","Yes",277,5.9,60,0.5,13320,-1.2,0,0,0
"1899",2018-11-19 02:00:00,2018-11-19,2,"Autumn","No Holiday","Yes",190,5.4,65,0.7,12300,-0.6,0,0,0
"1900",2018-11-19 03:00:00,2018-11-19,3,"Autumn","No Holiday","Yes",133,4.8,65,0.8,11790,-1.2,0,0,0
"1901",2018-11-19 04:00:00,2018-11-19,4,"Autumn","No Holiday","Yes",88,4.5,67,0.9,11750,-1.1,0,0,0
"1902",2018-11-19 05:00:00,2018-11-19,5,"Autumn","No Holiday","Yes",167,4.1,70,1,11000,-0.8,0,0,0
"1903",2018-11-19 06:00:00,2018-11-19,6,"Autumn","No Holiday","Yes",418,3.8,71,0.7,10710,-0.9,0,0,0
"1904",2018-11-19 07:00:00,2018-11-19,7,"Autumn","No Holiday","Yes",991,3.4,73,1.1,10120,-0.9,0,0,0
"1905",2018-11-19 08:00:00,2018-11-19,8,"Autumn","No Holiday","Yes",1751,3.5,71,0.8,9580,-1.2,0.06,0,0
